age,educ,logearn
62,3,6.6846118
45,3,7.0508509
45,2,6.9077554
46,4,7.3385372
32,4,6.9454942
45,4,7.4782996
41,4,7.967145
49,4,7.967145
44,2,6.3561077
47,4,7.5210471
33,4,7.456316
75,2,5.6612229
56,3,6.5940852
42,5,7.2872391
64,4,6.3403592
29,4,7.2050037
40,4,7.6028008
68,2,7.2592568
38,3,6.4861608
44,2,6.6333184
63,2,6.1092477
48,5,7.3991594
56,2,6.6846118
34,5,7.0030656
42,5,7.967145
27,3,6.0867748
59,2,6.9641356
60,4,6.6136527
58,3,6.8023949
58,2,5.0106354
31,3,7.3031702
54,2,6.7334018
39,2,6.1737862
41,2,5.5606818
56,2,6.6846118
23,3,6.2915692
43,3,6.2285109
62,2,4.8283138
32,2,6.9077554
49,2,6.253829
44,2,6.3099184
45,3,6.8669333
62,2,5.0756736
54,2,6.5510802
51,3,7.2928681
46,1,5.6815367
44,3,6.3279366
54,4,7.130899
22,4,6.3577037
38,3,6.5510802
47,2,6.1737862
37,1,5.4380794
48,2,6.8484297
66,4,5.220356
61,3,7.3003106
62,5,4.6298628
40,2,6.7334018
61,2,7.1754899
55,3,6.8669333
64,2,5.7838254
42,3,6.9077554
34,2,6.8243737
57,4,6.9450512
50,5,7.3632288
54,3,6.3826618
41,5,7.5616779
36,2,6.6200733
50,5,7.967145
25,3,5.358942
32,4,7.3752556
63,5,7.967145
34,4,6.363028
44,1,6.5510802
53,4,7.967145
23,4,6.2706861
51,4,7.5616779
59,3,7.2050037
42,2,6.5035396
27,2,6.182085
62,2,7.2997975
45,3,7.0169506
35,5,7.0508509
45,4,7.3382382
52,2,6.9309835
21,2,6.9682856
27,2,6.1753683
34,3,6.3574958
53,4,6.3099184
21,3,3.4339871
21,3,5.9067235
40,2,6.9077554
51,3,6.6333184
55,3,7.6009026
58,4,6.5395861
24,3,3.4011974
49,1,5.521461
55,5,6.9450512
33,3,6.3574958
41,3,6.7105231
57,3,6.6846118
50,4,6.9994226
28,3,6.3969297
40,2,6.7631688
50,4,7.53122
55,5,7.0030656
27,3,6.3279366
29,4,7.5616779
62,4,7.2739944
63,2,4.9698133
36,4,7.2050037
26,3,6.8023949
46,4,6.7631688
61,1,5.9914646
35,2,7.2050037
32,5,7.2739944
28,4,6.3969297
44,3,6.9077554
21,1,5.9914646
51,3,6.8066525
42,3,7.3385372
53,4,7.0508509
45,2,6.2146082
23,3,6.4068799
58,2,6.6846118
47,4,7.5616779
41,3,6.7334018
32,1,5.6645565
63,2,6.2146082
60,2,6.2105999
54,3,6.6846118
27,2,6.5747967
23,1,6.1333981
31,3,6.3969297
50,1,6.4216223
42,3,7.3132205
23,3,7.0414119
24,5,6.6846118
34,3,6.5132303
43,3,6.7165947
24,2,6.872128
26,3,6.2728772
61,3,6.5337887
21,2,6.0684257
21,3,6.0402546
22,2,6.0161572
61,1,6.6846118
40,4,6.5792513
39,4,7.8617272
61,3,6.6846118
29,4,6.5792513
26,2,6.5998707
28,3,6.3969297
55,3,7.6009026
33,3,6.5666723
34,2,6.0402546
48,3,7.7440023
27,2,6.4979057
27,2,6.3969297
44,4,6.7624984
57,2,7.2327332
48,3,7.304852
45,2,7.0210838
53,2,6.9818602
44,4,7.3385372
43,3,6.64539
48,3,6.4222398
26,5,6.5792513
32,4,6.9818602
75,2,7.2592568
46,3,7.3714895
74,2,5.3530421
56,3,7.2872391
25,2,6.5510802
67,5,7.4983158
48,3,6.868526
33,4,6.7764158
58,3,7.0508509
48,1,5.521461
25,2,6.1737862
29,4,6.9077554
25,4,6.5792513
26,4,6.5792513
58,3,7.7014399
54,3,6.2961879
30,3,6.9077554
60,5,7.6199498
64,2,6.6846118
50,2,6.0672674
48,4,7.3991594
36,4,6.9077554
56,2,5.9914646
61,4,7.967145
51,4,7.967145
74,2,6.49224
61,5,7.0030656
50,5,7.130899
64,4,7.9536695
59,4,7.967145
41,3,7.304852
24,1,6.0112672
62,3,5.0106354
43,4,7.3385372
52,5,6.5792513
39,1,5.9661469
42,2,6.3969297
23,2,5.0106354
26,2,6.5792513
26,4,6.1552825
27,3,6.2419314
28,3,6.182085
50,3,6.6450911
47,2,6.2146082
29,4,6.0833597
49,2,7.0210838
22,2,6.0867748
24,2,6.0867748
27,2,6.1737862
70,3,6.1944056
32,2,6.1473994
33,2,6.1737862
45,3,6.253829
29,1,5.7057805
43,2,6.9173193
40,1,7.6157908
51,3,6.4614682
53,5,6.6450911
27,3,6.0473723
58,3,6.6920838
51,3,7.0561752
47,3,6.1202974
56,4,7.3132205
40,1,6.6644092
43,1,5.95223
63,4,7.2737865
21,4,5.1357985
75,5,5.7290926
56,3,7.6009026
37,2,6.7452364
37,2,7.0030656
30,2,5.9914646
27,1,5.7037826
63,4,7.5208578
63,5,7.5616779
44,3,7.0732698
28,3,6.5400195
59,2,6.6846118
50,3,5.9114199
71,1,5.857933
62,2,6.3279366
35,3,6.3543701
30,3,6.9077554
50,4,7.3991594
44,3,6.0291939
42,1,7.0900769
41,1,6.0867748
44,4,6.9077554
63,3,6.8277049
58,5,6.6970344
37,4,7.3385372
38,2,5.857933
26,3,6.3969297
52,1,5.9914646
46,2,7.130899
26,2,6.856462
47,2,6.1484685
36,2,7.967145
35,2,7.967145
23,2,5.9914646
22,2,6.363028
50,4,7.0501227
65,1,6.3561077
21,3,7.2327332
56,3,7.0169506
21,3,4.2766662
22,3,6.2146082
57,2,6.6200733
44,2,6.253829
41,5,7.967145
53,2,7.2050037
34,1,6.1737862
40,3,7.103322
30,2,6.9782791
37,4,7.456316
44,3,6.8679743
24,3,5.31812
38,1,5.8861041
29,3,6.1737862
35,3,7.6477861
49,2,6.6846118
58,5,6.9450512
43,2,7.0508509
39,2,7.0508509
38,3,5.857933
24,1,6.3969297
60,2,7.0475173
25,4,6.6045671
29,4,7.5616779
35,4,7.0508509
34,2,6.8023949
28,4,6.9077554
39,5,6.6450911
36,2,7.3132205
36,4,6.1944056
56,2,6.6200733
52,2,6.2146082
34,4,7.5616779
47,3,6.5400195
65,5,5.4413781
21,3,5.4380794
33,1,6.1737862
45,3,6.7631688
48,3,6.5220928
37,3,7.7440023
58,2,6.6846118
35,5,7.3385372
40,2,6.1753683
69,2,5.2983174
33,5,7.130899
55,1,5.8861041
47,1,7.2191882
63,4,7.5616779
46,5,6.5674176
32,2,6.5117455
38,4,6.64539
31,4,7.967145
57,5,7.1899223
46,4,7.6009026
35,3,6.9818602
35,2,7.0340443
30,4,6.9077554
31,2,5.2729998
38,2,7.3132205
55,5,7.967145
56,2,7.3385372
56,2,7.6569896
48,4,6.64539
34,2,5.7037826
39,2,7.6962128
21,2,6.0402546
32,4,7.3132205
64,3,7.0508509
45,2,6.5147128
53,1,6.2146082
22,2,6.363028
42,1,6.2146082
45,1,6.3969297
30,1,6.2146082
51,3,6.7165947
46,2,6.9077554
32,3,6.1737862
46,3,6.1737862
47,4,6.7631688
64,3,6.9077554
31,1,6.2850666
24,1,5.2257466
33,4,6.8023949
26,3,5.7037826
35,3,7.495542
58,2,6.9631901
43,2,6.6200733
63,3,6.8679743
52,2,7.0030656
32,3,6.8023949
23,3,5.4161005
43,4,7.115387
44,2,7.130899
21,2,5.2983174
42,2,7.2442274
30,1,7.134891
32,3,6.5792513
39,2,6.2915692
21,3,5.1929569
23,4,6.7692633
32,2,7.130899
32,3,6.9077554
21,2,6.1092477
68,1,7.6496925
36,2,6.253829
55,4,5.4413781
28,4,6.4710317
26,2,5.9914646
37,1,7.4054956
24,1,5.7990928
32,4,7.4108553
26,4,7.7186856
26,3,7.0900769
54,3,6.9622436
26,4,6.5117455
40,4,7.483717
49,4,5.4161005
53,4,7.2048926
50,4,7.967145
63,1,5.9914646
45,4,6.9077554
57,4,6.3577037
30,4,7.130899
52,5,7.5616417
57,4,7.5616779
38,4,7.3132205
39,4,7.130899
36,4,6.7624984
57,2,6.868526
32,4,7.0501227
41,1,6.0637851
40,4,7.967145
53,3,7.7832241
26,4,6.6846118
22,3,6.3577037
23,3,6.5118494
28,4,6.64539
44,3,6.5118494
22,2,6.6398759
57,5,6.9450512
26,2,5.9914646
35,4,7.3382382
39,3,7.2048926
51,4,7.0833879
23,3,6.253829
25,3,6.3969297
41,2,6.6592941
53,3,6.8243737
26,2,6.1737862
30,2,6.8824377
31,3,4.7874918
49,3,6.9565454
59,2,6.8277049
57,2,6.3969297
28,3,7.2706609
50,4,6.868526
53,2,6.3969297
43,4,6.6045671
26,3,6.9674664
64,3,6.9263315
60,3,6.9077554
24,2,5.8066397
56,3,6.779922
70,2,5.7037826
40,4,6.6700816
42,2,6.64539
22,2,6.288713
49,2,7.2050037
34,3,6.8536792
38,2,7.0529375
48,5,6.0867748
54,3,5.8590755
24,3,6.258625
42,3,6.8916259
41,3,6.6333184
34,4,6.2146082
60,3,6.8507085
28,4,6.0402546
50,3,6.7334018
52,3,6.1665726
31,3,6.7501187
31,2,7.3753495
63,4,6.818924
59,3,5.8468723
60,1,6.5792513
49,2,7.1228666
21,2,6.5220928
24,3,5.9914646
57,3,6.868526
67,2,6.6463904
66,3,6.1092477
53,4,7.5098829
49,4,6.6450911
60,1,3.9120231
37,2,7.3385372
45,3,6.3969297
39,4,7.130899
41,4,7.130899
60,4,7.967145
56,1,6.0402546
71,2,5.480639
42,4,6.5940852
53,3,5.3936276
27,2,6.1737862
63,2,6.4614682
51,2,6.252347
53,2,5.9914646
65,4,6.5510802
47,4,6.7627296
22,4,6.7627296
38,2,6.3969297
52,5,7.6197243
31,5,7.130899
52,4,4.0550838
37,4,7.8617272
40,5,7.967145
49,3,6.2989492
67,3,6.5510802
44,5,7.7927904
47,1,5.6204009
32,5,7.130899
56,5,7.967145
23,3,6.3969297
42,4,7.967145
36,2,7.0508509
52,2,6.5510802
56,5,6.059123
43,4,7.967145
40,5,7.2327332
42,5,7.3322644
45,3,7.3067865
47,5,7.3991594
61,4,6.6200733
46,2,7.2997975
23,2,6.5510802
21,2,5.9269261
48,2,6.2146082
50,4,7.967145
54,4,7.3804116
49,1,5.521461
52,5,7.5098829
75,5,7.5616779
61,2,6.4222398
48,5,7.967145
36,2,6.9268026
28,4,6.4614682
31,4,5.95223
50,4,7.0501227
34,4,7.2739944
36,4,7.2442274
37,5,7.3132205
63,4,7.967145
38,3,7.2739944
65,4,7.967145
45,2,6.253829
43,2,6.4222398
47,2,5.4413781
50,2,6.5147128
43,3,6.868526
37,5,6.8483238
35,3,6.5792513
23,3,5.2574954
43,5,7.6199498
53,4,5.95223
59,4,5.2983174
51,1,6.6846118
51,1,6.6846118
54,2,6.2146082
38,3,7.8617849
23,4,6.5400195
33,3,6.6846118
44,5,7.7186856
29,5,5.6347895
59,5,7.3987861
49,4,7.967145
23,4,5.7037826
37,4,6.5510802
34,5,7.8981509
24,2,6.1460509
60,5,7.967145
42,3,7.967145
61,3,7.2531166
33,4,7.5616779
30,1,6.3969297
66,4,7.5616417
21,3,5.3936276
56,3,7.6199498
52,2,7.7186856
27,4,7.5175209
25,4,7.0508509
48,2,6.7770767
70,2,6.6846118
51,5,4.4998097
42,4,7.6569896
54,3,7.2331738
24,2,5.9520478
22,2,6.4710317
52,2,6.7684932
30,3,6.3279366
58,1,6.0867748
51,4,6.868526
37,1,5.9295893
22,2,6.1737862
45,1,6.0867748
48,1,5.9914646
66,2,6.5792513
62,1,6.1737862
49,3,6.5687799
33,5,6.9638424
41,2,6.4997869
31,2,5.2983174
47,3,6.877296
44,4,6.64539
50,2,6.8243737
61,1,5.480639
58,5,7.5616417
25,1,6.253829
48,3,6.8710914
35,3,7.7437034
26,2,7.2442274
43,2,5.7897153
45,2,6.8276291
21,2,6.4707994
35,3,6.3801227
55,1,5.8289456
41,3,6.3801227
47,4,7.2331738
44,2,6.9167151
54,4,6.2146082
35,2,7.3733745
38,2,5.8607864
37,1,6.6846118
24,2,5.6167712
69,3,5.7990928
40,2,6.4769726
46,3,6.3801227
21,3,5.0751739
56,2,7.1546154
72,1,5.521461
40,2,6.6846118
21,2,6.3716121
53,2,6.2344108
50,4,6.288713
26,3,6.5510802
49,2,7.2442274
30,3,7.3132205
58,2,6.7851467
34,4,6.3577037
48,2,5.480639
24,4,5.6312118
23,4,6.5395861
60,2,7.0508509
33,4,6.4222398
35,1,5.7300997
30,3,6.5220928
53,5,7.130899
40,3,6.533062
61,1,6.1551766
60,3,6.9469762
34,3,6.64539
55,3,6.6333184
40,3,6.64539
31,2,6.7631688
35,5,6.9268026
45,4,6.2878585
53,3,6.4118185
50,4,7.5600805
57,2,6.7093043
55,2,6.4602175
24,3,5.1647859
59,3,7.3264656
21,3,6.3279366
24,1,5.5606818
38,3,5.9914646
31,4,7.3132205
58,2,4.8283138
63,3,5.4886069
58,3,7.5225515
61,5,6.8023949
44,2,6.5687799
51,2,6.9167151
31,4,7.0508509
50,2,6.5861716
54,5,6.363028
31,3,6.4477019
59,3,6.5118494
32,2,4.5643482
43,4,7.1623974
39,4,7.8240461
57,4,7.5616417
51,4,7.3385372
35,3,6.4271355
52,3,6.5400195
21,3,5.1929569
54,4,7.6182513
46,2,7.0561752
66,4,5.3936276
61,2,7.0508509
39,4,7.2048926
36,2,6.5395861
51,2,7.7186856
28,1,6.0956445
23,2,6.2960038
32,2,6.532043
54,2,6.5687799
24,2,6.3969297
48,3,6.5366917
46,3,7.2050037
50,3,7.2723985
63,3,7.5103869
50,4,7.5616417
64,3,5.857933
39,4,7.2050037
55,5,7.5437393
45,4,7.2737865
22,3,5.2983174
22,3,4.8941016
46,3,6.7511015
25,4,7.467371
53,3,6.4614682
24,2,6.4614682
29,5,6.4216223
37,2,6.5792513
67,5,6.9077554
47,5,7.6569896
49,5,7.967145
29,2,7.5616779
24,2,5.9401712
49,4,6.3577037
56,4,7.967145
44,2,7.0335064
22,2,6.3577037
38,4,7.8764906
33,3,7.2469668
42,2,6.5400195
61,2,6.6970344
48,2,6.1737862
41,4,6.6450911
37,3,7.467371
50,2,6.7334018
65,5,7.5616417
60,2,6.2146082
32,3,6.5930448
53,1,7.2048926
53,3,6.7334018
39,3,6.7044144
56,4,7.967145
63,2,7.0508509
57,3,7.1459846
43,4,7.1612029
38,3,7.2469668
56,3,7.5616417
37,2,7.0900769
54,2,6.4828625
61,2,5.9269261
47,4,7.9669337
26,4,6.5708828
41,5,6.9275579
45,4,7.967145
43,4,7.3385372
21,2,5.9914646
50,4,7.6104717
57,4,6.3279366
48,1,6.0402546
48,1,6.0402546
48,1,6.0402546
26,1,6.6846118
28,3,6.3577037
56,2,6.6450911
40,1,6.5792513
47,2,7.2463679
75,3,3.831897
56,1,6.2146082
26,3,5.857933
22,4,6.4967752
48,5,7.130899
53,5,7.3382382
38,3,7.5616417
44,3,6.4614682
49,2,7.2442274
54,4,7.4620829
22,2,6.0475378
42,3,6.5652652
47,1,6.3969297
24,1,6.0402546
42,4,6.3758764
30,3,7.2584124
32,2,7.2045951
24,1,5.95223
67,2,7.2308526
64,3,4.8435569
31,3,7.8785343
43,2,6.6846118
58,3,6.6450911
48,1,6.0402546
58,2,6.9251041
57,2,6.4614682
22,3,5.6698809
40,2,7.2739944
67,2,7.0030656
29,3,6.9268026
29,3,7.130899
48,5,7.495542
59,3,6.1737862
48,3,6.0674992
50,1,5.9914646
42,3,6.9565454
56,2,6.3279366
42,3,7.2048926
43,4,7.2706609
25,1,5.8230457
59,5,6.9638424
46,4,7.0082884
41,3,5.6645565
45,2,6.4101748
73,3,7.3581939
49,2,6.2146082
63,2,7.8240461
55,2,7.1853871
38,4,7.967145
62,2,6.4425402
55,2,6.2146082
30,3,6.0402546
63,4,7.2442274
40,4,7.8240461
44,3,7.2048926
63,2,7.0833879
36,3,7.2619271
39,2,7.5420599
53,2,6.4614682
42,3,7.1228666
57,4,7.967145
63,2,7.5616417
60,2,7.3524413
64,3,7.0501227
64,4,7.5038409
55,3,6.8875527
31,2,6.5220928
47,1,5.8791351
31,1,6.1003189
40,3,7.2191882
39,1,5.9914646
25,1,5.9914646
70,3,7.3581939
47,2,5.8861041
35,1,6.253829
26,2,6.253829
39,1,6.4614682
42,4,6.7406964
31,4,6.868526
32,3,6.8679743
40,2,6.9504313
36,4,7.967145
46,4,7.967145
55,4,7.967145
30,1,5.9914646
36,4,7.3132205
38,2,5.9401712
51,4,7.2737865
38,5,7.0169506
26,4,7.8240461
33,3,7.0501227
35,3,7.7440023
40,4,7.2739944
58,1,6.6846118
25,2,6.5861716
30,4,6.8023949
25,2,6.6333184
21,3,5.8289456
33,3,5.9914646
33,4,6.868526
52,3,7.7440023
23,3,6.4614682
31,2,6.5220928
35,4,7.53122
47,2,7.967145
21,3,6.2045579
26,2,6.0867748
34,3,6.868526
35,2,4.525044
22,3,4.4426513
55,3,6.2146082
32,5,7.3132205
33,3,7.4336667
41,3,6.8276291
38,1,5.9135032
55,2,6.7334018
27,1,5.768321
22,1,6.1092477
56,3,6.4264884
52,2,6.9077554
44,1,6.5118494
27,3,6.7631688
46,4,6.5118494
34,2,7.130899
52,3,6.8243737
36,3,7.0501227
21,3,6.1312265
48,4,6.923018
55,2,6.2146082
35,2,6.5792513
59,2,6.8648477
52,4,7.2737865
30,2,6.64539
27,4,7.0501227
39,2,7.0900769
48,2,5.4026775
46,2,7.0900769
49,3,6.5337887
45,1,5.7037826
36,3,6.0291939
55,2,6.9454942
59,2,5.5367041
26,2,6.0867748
31,4,6.3969297
55,4,6.0822191
52,2,5.6097283
54,5,6.6846118
41,3,7.467371
31,1,5.768321
63,5,7.7437034
45,2,6.5792513
47,3,6.923018
62,2,6.1753683
35,2,7.0076008
27,2,6.8573036
30,5,7.3132205
39,2,6.9077554
33,3,7.029973
36,3,5.9914646
48,4,7.6569896
29,3,6.3969297
33,3,6.9077554
31,5,7.130899
22,2,5.521461
24,4,6.6200733
31,4,6.9631901
31,2,7.0765696
34,3,7.0250936
53,5,7.967145
39,1,6.2146082
33,3,6.1833444
25,2,5.6698809
49,2,7.0900769
57,4,6.3279366
40,1,5.7037826
31,5,6.868526
29,3,6.6846118
32,4,7.967145
50,4,7.0454369
28,2,6.2915692
42,2,7.130899
23,3,5.1647859
42,3,7.2050037
57,3,6.6200733
55,2,7.5224004
33,1,5.8861041
47,4,7.9258804
37,4,7.7440023
55,4,7.8981509
55,3,5.0751739
53,3,6.6333184
48,4,7.6569896
53,4,7.9332447
44,5,6.64539
32,2,6.7153835
45,2,7.1489744
43,1,6.6846118
55,4,7.8240461
37,4,7.2048926
28,4,7.0030656
69,5,7.967145
28,5,7.2739944
47,5,7.967145
50,4,6.6200733
48,3,7.3632288
34,3,5.7525725
49,4,7.8728361
36,2,6.9077554
35,2,7.967145
52,4,7.2555914
32,3,6.2146082
38,1,6.253829
46,3,7.2442274
50,3,7.0900769
39,4,7.0508509
39,2,5.1357985
21,3,5.480639
57,1,6.1737862
45,4,7.0900769
50,1,5.521461
31,4,5.95223
51,1,6.3279366
34,4,5.4612012
44,2,6.5792513
54,3,7.3382382
35,1,6.4707994
53,2,6.5114479
30,2,6.6437898
46,1,6.0291939
22,3,5.857933
30,2,6.3149962
67,3,7.3581939
53,4,6.6941781
30,3,6.2146082
44,1,5.95223
54,4,7.967145
39,1,6.9077554
59,5,7.7832241
30,4,6.6200733
39,5,7.967145
31,2,6.3099184
58,3,7.0508509
42,3,7.2050037
35,1,5.7037826
40,5,7.2331738
60,3,5.5333896
33,2,6.2146082
58,3,6.2146082
65,5,5.480639
41,3,7.5208578
43,3,6.9454942
51,4,7.8728361
25,1,6.5072775
54,2,6.5220928
62,4,5.9269261
69,1,5.1929569
21,1,6.0867748
26,1,5.8861041
57,1,6.0402546
58,2,5.9269261
50,4,7.5616779
32,4,6.7631688
28,4,5.8464389
32,5,7.5616779
45,5,6.0867748
59,1,5.4413781
58,1,5.9914646
23,2,6.0637851
47,3,6.1737862
41,5,7.4108553
46,3,7.5103869
60,3,7.377759
61,3,6.5792513
23,1,5.7525725
62,5,7.377759
29,1,6.1484685
45,3,6.9251041
21,3,7.0030656
24,3,5.9914646
50,4,7.8728361
50,2,5.7211313
33,1,5.8861041
51,3,7.192934
23,2,7.0030656
36,4,7.3385372
30,2,5.9914646
41,5,7.8981509
38,1,6.868526
49,5,7.478735
55,3,7.4085307
37,2,6.7304211
46,2,7.5208578
31,3,6.7631688
42,2,5.1929569
38,2,6.3456364
51,4,7.2050037
64,4,7.967145
25,4,5.5984221
26,4,6.0402546
23,3,5.220356
62,4,7.1350503
43,1,6.6200733
50,3,6.5861716
42,3,7.0900769
47,1,5.8861041
58,3,6.5337887
33,2,6.0867748
61,1,6.4222398
35,4,7.967145
41,1,5.7525725
55,1,7.0131149
27,1,5.95223
22,3,5.9114199
56,2,6.8276291
35,2,6.9251041
24,4,4.4998097
42,2,7.3509593
33,4,7.9193563
58,3,7.4730692
55,4,7.967145
30,4,7.967145
29,3,4.6051702
56,3,6.6250606
60,1,7.1475592
22,3,6.1527328
53,1,5.8861041
29,2,5.9914646
50,3,6.3577037
54,1,7.0900769
24,2,5.7037826
52,3,6.3456364
52,5,7.967145
38,2,7.3231707
32,3,7.2739944
31,4,6.7177081
40,3,5.9914646
55,2,7.6280313
46,5,7.967145
59,1,6.6846118
60,3,6.8023949
56,2,6.4614682
45,3,6.8023949
26,2,6.9077554
55,3,5.5879974
28,2,7.2737865
44,2,6.3969297
69,5,7.1546154
57,4,7.4730692
59,3,7.967145
43,2,7.1853871
64,3,7.7848229
32,2,6.7452364
32,4,6.8023949
34,4,7.9010072
45,4,6.8068295
58,3,6.6450911
31,4,6.7747951
53,5,7.9258804
45,1,6.2146082
35,4,5.8861041
49,5,7.967145
41,4,7.6569896
58,3,7.499805
46,3,6.3250756
53,2,6.1092477
25,2,6.1092477
40,2,5.8091331
55,2,6.2146082
29,2,6.7461772
58,3,7.3132205
30,4,7.967145
64,3,7.3877091
55,3,7.1461658
42,1,6.1345472
23,4,5.6312118
60,1,3.831897
40,2,6.0161572
50,4,6.2298708
44,2,6.6333184
30,3,5.9269261
52,3,7.4292893
33,3,5.857933
62,2,6.9077554
26,5,7.130899
46,3,7.967145
29,4,7.1467724
29,4,7.2584124
55,3,6.7334018
38,5,7.967145
24,4,6.868526
23,4,6.9077554
28,4,6.1092477
44,4,7.0508509
29,3,6.7627296
33,2,6.3969297
44,4,7.967145
59,4,7.499805
31,2,4.9052749
29,2,5.521461
49,2,4.0430512
33,5,7.967145
67,4,5.9107966
45,4,7.5616779
46,2,6.9077554
58,4,7.967145
43,5,7.5103869
31,5,6.7452364
34,4,6.7406964
50,3,5.9914646
32,3,6.3577037
41,4,6.868526
45,1,5.817111
54,1,5.9914646
40,5,7.967145
34,4,6.868526
70,3,5.7838254
64,2,6.2146082
57,5,7.4994235
48,2,6.288713
45,2,7.0508509
29,5,7.5616417
65,4,6.9638424
64,5,7.967145
63,2,5.8699746
52,3,7.0508509
69,3,4.8283138
45,4,7.7440023
46,4,7.2737865
42,4,7.967145
45,5,7.967145
60,3,7.3877091
39,2,7.0475173
54,4,7.8728361
49,5,7.967145
24,4,6.253829
69,3,5.9788857
56,4,5.3936276
43,5,7.967145
51,5,7.967145
48,2,7.0501227
50,4,7.6778636
36,5,7.9669337
55,3,7.5616779
58,4,6.7979403
25,2,3.6000483
55,3,7.7861366
40,4,6.868526
27,3,4.7994204
63,3,7.2723985
35,4,6.5220928
42,1,6.1737862
44,5,7.1760173
51,4,7.6009026
38,5,6.5117455
30,5,7.8240461
26,3,6.6333184
44,3,7.7440023
66,5,5.2882671
36,3,7.4289274
54,3,6.4408188
23,1,6.2314653
36,4,7.3382382
45,5,6.7631688
32,1,6.2146082
27,3,7.7406645
28,4,7.2050037
43,4,7.6568103
54,2,5.749393
21,2,6.5510802
43,1,6.1737862
53,5,6.5118494
50,3,7.0900769
52,4,7.377759
37,5,6.7894897
57,3,7.967145
31,3,5.3879294
42,4,7.0030656
40,4,7.3460102
23,2,6.288713
29,2,7.1820483
71,4,6.6333184
32,4,7.967145
30,5,7.2673092
35,5,6.9995594
37,1,6.1737862
38,1,6.3279366
53,4,7.967145
37,4,7.3132205
34,5,6.5510802
27,4,7.5616779
43,4,7.3991594
63,5,7.8691645
31,5,7.7440023
25,4,7.5714736
27,4,7.5714736
36,5,7.8981509
42,1,6.3969297
31,1,6.4769726
21,2,6.2878585
45,5,7.967145
28,4,7.3991594
40,5,7.6927066
24,4,6.8035054
58,5,6.4775877
52,4,6.6941781
41,4,6.7821922
28,4,6.7631688
28,5,7.4108553
27,2,6.7810578
30,5,6.868526
27,4,7.3132205
27,5,6.5674176
39,5,7.967145
32,5,7.1869841
35,5,7.5208578
54,4,7.967145
25,4,6.8023949
28,5,7.130899
33,5,7.967145
31,4,7.3991594
48,5,7.2469668
40,5,7.967145
30,5,7.130899
36,5,7.260572
30,5,7.0673795
47,3,6.3969297
47,5,7.5616417
41,3,6.6066504
60,4,7.967145
59,2,7.5490828
37,1,5.480639
55,4,6.9302211
40,2,7.0900769
30,2,7.967145
25,2,6.7627296
30,2,5.8066397
27,3,5.7037826
43,5,6.9638424
50,4,6.3279366
62,4,7.5616779
38,4,7.499805
21,2,6.1312265
21,2,3.8066626
53,3,6.8243737
43,3,6.7627296
55,2,6.1737862
42,4,6.9638424
28,4,6.3561077
53,5,7.2050037
44,4,6.4934511
27,4,7.3132205
27,1,6.0402546
42,2,6.6933236
37,4,7.4108553
46,2,6.3099184
47,5,5.95223
54,5,7.967145
44,4,7.3132205
43,3,7.967145
47,1,6.4828625
33,4,6.6941781
45,5,7.0992017
63,4,7.1701198
36,4,6.0402546
31,3,6.253829
39,2,7.0900769
59,5,6.1753683
28,3,6.9638424
50,2,7.377759
64,3,6.4264884
29,4,6.3577037
54,4,6.8066525
23,4,6.4707994
69,3,7.2050037
55,4,6.9295168
42,3,6.3577037
56,5,6.856462
25,3,7.0501227
57,3,7.4223738
34,3,5.269918
50,3,6.779922
40,5,6.8023949
62,2,5.6237288
53,3,6.49224
35,2,6.4297194
29,5,5.6030407
51,5,7.967145
28,4,6.7627296
69,2,5.1929569
50,5,7.5616417
56,3,6.5395861
33,1,5.9135032
30,1,5.9401712
55,2,6.6450911
21,4,6.547359
37,2,6.7627296
56,2,6.8277049
29,1,6.6200733
45,5,7.4108553
53,3,6.3577037
34,2,6.1753683
35,2,6.1753683
39,3,6.8977051
40,4,6.64539
52,4,7.0508509
26,4,6.7406964
67,2,6.4297194
52,2,5.9914646
31,5,7.967145
33,4,7.967145
28,3,6.5792513
58,5,7.967145
34,3,7.5755849
69,3,6.0520892
40,3,7.839313
39,3,6.7631688
48,5,7.0996394
47,4,7.178637
28,3,5.8861041
50,5,6.9995594
25,2,6.288713
40,3,7.2750616
40,2,5.521461
40,3,7.5616779
52,3,7.0030656
22,1,5.2176495
40,4,7.967145
27,3,7.1461658
21,3,6.64539
27,2,6.868526
50,3,7.967145
24,4,6.868526
27,4,7.3385372
34,3,7.0508509
65,4,7.967145
34,2,6.5792513
50,2,7.3003106
50,4,7.7848229
43,2,6.6790967
54,2,5.8464389
28,3,6.9268026
31,3,6.3577037
21,3,6.4222398
49,2,6.64539
43,4,6.9638424
35,4,6.5118494
33,3,6.9638424
42,5,7.2739944
53,2,6.5220928
33,1,5.8861041
58,2,5.220356
39,1,5.768321
43,2,6.1527328
44,1,5.8289456
41,3,7.130899
68,4,5.0434251
34,4,6.4313312
33,3,6.9493771
45,5,7.3991594
27,2,5.95223
40,4,5.7037826
26,3,5.7037826
43,3,6.8023949
28,4,7.3632288
48,2,6.64539
50,5,7.5616779
63,2,7.467371
38,5,7.3382382
41,3,7.1760173
40,3,7.130899
49,3,6.1527328
43,4,5.5606818
37,5,7.3385372
33,4,6.4614682
34,4,6.3969297
34,5,7.967145
40,3,6.0867748
49,2,6.0867748
60,4,6.8023949
61,2,5.4822211
